word,len
ɡ a0 d e0,4
ɡ a0 d e0 l,5
ɡ a0 d e0 m,5
ɡ a0 d e0 w,5
ɡ a0 d e0 s ã t,7
ɡ a0 d ɔ0,4
ɡ a0 d ɔ0 t,5
ɡ a0 d j o0,5
ɡ a0 d j m j u0,7
ɡ a0 d j ɛ̃0,5
ɡ a0 d j a0 s j õ,8
ɡ a0 d j a0 s,6
ɡ a0 d j e0,5
ɡ a0 j e0,4
ɡ a0 j e0 ɣ n,6
ɡ a0 j e0 ɣ,5
ɡ a0 t e0,4
ɡ a0 t e0 w,5
ɡ a0 t e0 l l j,7
ɡ a0 t e0 l,5
ɡ a0 t e0 l j,6
ɡ a0 t e0 m,5
ɡ a0 t e0 ɣ,5
ɡ a0 t o0,4
ɡ a0 ɣ ã t i0,6
ɡ a0 ɣ ã t i0 n,7
ɡ a0 ɣ ã t i0 k,7
ɡ a0 ɣ ã t i0 w,7
ɡ a0 ɣ ã t i0 s,7
ɡ a0 ɣ ã t i0 s ã,8
ɡ a0 ɣ ã t i0 s t ã s,10
ɡ a0 ɣ ã t i0 s t ã,9
ɡ a0 ɣ ã t i0 s t,8
ɡ a0 ɣ ã t i0 s m ã,9
ɡ a0 ɣ ã ʒ e0,6
ɡ a0 m e0,4
ɡ a0 m e0 s,5
ɡ a0 b e0 l,5
ɡ a0 b e0,4
ɡ a0 z ɛ0 l,5
ɡ a0 z ɛ0 n,5
ɡ a0 ɡ o0 ʃ,5
ɡ a0 ɡ o0,4
ɡ a0 ɡ o0 t,5
ɡ a0 l ɣ i0,5
ɡ ɣ a0 t i0 s,6
ɡ ɣ a0 t i0 s ã,7
ɡ ɣ a0 t i0 s t ã s,9
ɡ ɣ a0 t i0 s t ã,8
ɡ ɣ a0 t i0 s t,7
ɡ ɣ a0 t i0 s m ã,8
ɡ ɣ a0 t i0,5
ɡ ɣ a0 t i0 k,6
ɡ ɣ a0 t i0 z ã,7
ɡ ɣ a0 t i0 n,6
ɡ ɣ a0 t i0 m ã,7
ɡ ɣ a0 t i0 ɡ,6
ɡ ɣ a0 t i0 f,6
ɡ ɣ a0 t i0 õ,6
ɡ ɣ a0 t e0,5
ɡ ɣ a0 t e0 w,6
ɡ ɣ a0 t e0 l l j,8
ɡ ɣ a0 t e0 l,6
ɡ ɣ a0 t e0 l j,7
ɡ ɣ a0 t e0 m,6
ɡ ɣ a0 t e0 ɣ,6
ɡ ɣ a0 t ɛ̃0,5
ɡ ɣ a0 t ɛ̃0 n,6
ɡ ɣ a0 t ɛ̃0 ã,6
ɡ ɣ a0 ŋ u0,5
ɡ ɣ a0 ŋ e0,5
ɡ ɣ a0 ŋ e0 ɣ,6
ɡ ɣ a0 s i0 l,6
ɡ ɣ a0 s i0 l m ã,8
ɡ ɣ a0 s i0 n,6
ɡ ɣ a0 s i0 ɣ ã s,8
ɡ ɣ a0 s i0 s t ã s,9
ɡ ɣ a0 s i0 s t ã,8
ɡ ɣ a0 s i0 s t,7
ɡ ɣ a0 s i0 s,6
ɡ ɣ a0 s i0,5
ɡ ɣ a0 s i0 k,6
ɡ ɣ a0 s i0 d ã,7
ɡ ɣ a0 s i0 d,6
ɡ ɣ a0 s a0 ʒ,6
ɡ ɣ a0 s a0,5
ɡ ɣ a0 s a0 s j õ,8
ɡ ɣ a0 s a0 d,6
ɡ ɣ a0 s a0 v,6
ɡ ɣ a0 s ã b l e0,8
ɡ ɣ a0 s ã b l e0 m,9
ɡ ɣ a0 s ã b l e0 m ã,10
ɡ ɣ a0 s ã t e0,7
ɡ ɣ a0 s ã n d i0 s,9
ɡ ɣ a0 s ã n d i0 z,9
ɡ ɣ a0 s ã n d i0 z ã,10
ɡ ɣ a0 s ã n k ɛ̃0 z,9
ɡ ɣ a0 s e0,5
ɡ ɣ a0 s e0 l,6
ɡ ɣ a0 s e0 m,6
ɡ ɣ a0 s e0 w,6
ɡ ɣ a0 s e0 k,6
ɡ ɣ a0 s t ɛ0,6
ɡ ɣ a0 s t e0,6
ɡ ɣ a0 s t e0 ɣ,7
ɡ ɣ a0 s t i0 k,7
ɡ ɣ a0 s t a0,6
ɡ ɣ a0 m a0,5
ɡ ɣ a0 m a0 n,6
ɡ ɣ a0 m ɛ0,5
ɡ ɣ a0 m ɛ0 n,6
ɡ ɣ a0 v i0 d,6
ɡ ɣ a0 v i0,5
ɡ ɣ a0 v i0 n,6
ɡ ɣ a0 v i0 w,6
ɡ ɣ a0 v i0 s,6
ɡ ɣ a0 v i0 m,6
ɡ ɣ a0 v i0 õ,6
ɡ ɣ a0 v o0,5
ɡ ɣ a0 v e0 k,6
ɡ ɣ a0 v e0 w,6
ɡ ɣ a0 v e0 l,6
ɡ ɣ a0 v e0 m,6
ɡ ɣ a0 v e0,5
ɡ ɣ a0 v e0 ɡ,6
ɡ ɣ a0 v e0 t,6
ɡ ɣ a0 v ɛ0,5
ɡ ɣ a0 v ɛ0 l,6
ɡ ɣ a0 v ɛ0 m,6
ɡ ɣ a0 v ɛ0 ɡ,6
ɡ ɣ a0 v ɛ0 w,6
ɡ ɣ a0 v ɛ0 s,6
ɡ ɣ a0 d j o0,6
ɡ ɣ a0 d j m j u0,8
ɡ ɣ a0 d j ɛ̃0,6
ɡ ɣ a0 d j a0 s j õ,9
ɡ ɣ a0 d j a0 s,7
ɡ ɣ a0 d j e0,6
ɡ ɣ a0 d i0 ʃ õ,7
ɡ ɣ a0 d i0 k s j õ,9
ɡ ɣ a0 d i0,5
ɡ ɣ a0 d i0 m,6
ɡ ɣ a0 d i0 z,6
ɡ ɣ a0 d i0 z ã,7
ɡ ɣ a0 d i0 ʒ ã s,8
ɡ ɣ a0 d i0 s m ã,8
ɡ ɣ a0 d i0 s j õ,8
ɡ ɣ a0 d i0 s,6
ɡ ɣ a0 d ɥ i0,6
ɡ ɣ a0 d w a0 t,7
ɡ ɣ a0 d w i0,6
ɡ ɣ a0 d ɔ0,5
ɡ ɣ a0 d ɔ0 t,6
ɡ ɣ a0 p i0 d,6
ɡ ɣ a0 p i0 t,6
ɡ ɣ a0 p i0,5
ɡ ɣ a0 p i0 k,6
ɡ ɣ a0 p ɔ0,5
ɡ ɣ a0 p ɔ0 t,6
ɡ ɣ a0 p ɔ0 s,6
ɡ ɣ a0 p e0,5
ɡ ɣ a0 p e0 l,6
ɡ ɣ a0 p o0 t,6
ɡ ɣ a0 p o0,5
ɡ ɣ a0 p ɛ0,5
ɡ ɣ a0 p ɛ0 l,6
ɡ ɣ a0 p ɛ0 n,6
ɡ ɣ a0 p l i0,6
ɡ ɣ a0 p l i0 k ã,8
ɡ ɣ a0 p l i0 k s j õ,10
ɡ ɣ a0 p l i0 s m ã,9
ɡ ɣ a0 p l i0 s t ã s,10
ɡ ɣ a0 p l i0 s t ã,9
ɡ ɣ a0 p l i0 s t,8
ɡ ɣ a0 p l e0,6
ɡ ɣ a0 p l e0 m,7
ɡ ɣ a0 p l e0 m ã,8
ɡ ɣ a0 p l ɛ0 n,7
ɡ ɣ a0 p l ɛ̃0,6
ɡ ɣ a0 p õ n ɛ̃0,7
ɡ ɣ a0 p õ j e0 t,8
ɡ ɣ a0 p p e0 l,7
ɡ ɣ a0 p p l e0,7
ɡ ɣ a0 p p l e0 m,8
ɡ ɣ a0 p p l e0 m ã,9
ɡ ɣ a0 p p o0 ɣ t,8
ɡ ɣ a0 p j e0,6
ɡ ɣ a0 p j a0 j,7
ɡ ɣ e0 ɡ l i0 z,7
ɡ ɣ e0 ɡ l e0,6
ɡ ɣ e0 ɡ l e0 m,7
ɡ ɣ e0 ɡ l e0 m ã,8
ɡ ɣ e0 ɡ ɣ e0 t,7
ɡ ɣ e0 ɡ ɣ e0,6
ɡ ɣ e0 ɡ ɣ ɛ0 t,7
ɡ ɣ e0 ɡ ɣ i0,6
ɡ ɣ e0 ɡ o0 ɣ j ʒ n b,10
ɡ ɣ e0 ɡ o0 ɣ j,7
ɡ ɣ e0 ɡ i0 m,6
ɡ ɣ e0 ɡ i0,5
ɡ ɣ e0 ɡ e0,5
ɡ ɣ e0 ɡ w u0 p m ã,9
ɡ ɣ e0 ɡ ɡ i0 s,7
ɡ ɣ e0 n o0 m,6
ɡ ɣ e0 n e0 s,6
ɡ ɣ e0 n e0,5
ɡ ɣ e0 n e0 l,6
ɡ ɣ e0 n a0 ʒ,6
ɡ ɣ e0 n a0 s,6
ɡ ɣ e0 n a0,5
ɡ ɣ e0 n a0 d,6
ɡ ɣ e0 n a0 l,6
ɡ ɣ e0 n ɛ0 z,6
ɡ ɣ e0 n ɛ0 s,6
ɡ ɣ e0 n ɛ0 t,6
ɡ ɣ e0 n ɛ0,5
ɡ ɣ i0 j e0,5
ɡ ɣ i0 j e0 s,6
ɡ ɣ i0 j e0 w,6
ɡ ɣ i0 j e0 m,6
ɡ ɣ i0 j e0 l,6
ɡ ɣ i0 j ɛ0 s,6
ɡ ɣ i0 j ɛ0,5
ɡ ɣ i0 j ɛ0 t,6
ɡ ɣ i0 j ɛ̃0,5
ɡ ɣ i0 j o0,5
ɡ ɣ i0 m ɛ0,5
ɡ ɣ i0 m e0,5
ɡ ɣ i0 m e0 l,6
ɡ ɣ i0 m a0,5
ɡ ɣ i0 m a0 s,6
ɡ ɣ i0 m a0 d,6
ɡ ɣ i0 o0 t,5
ɡ ɣ o0 s e0 p h,7
ɡ ɣ o0 s e0,5
ɡ ɣ o0 s e0 j ã,7
ɡ ɣ o0 s e0 s j õ,8
ɡ ɣ o0 s i0 n õ,7
ɡ ɣ o0 s i0 b,6
ɡ ɣ o0 s i0,5
ɡ ɣ o0 s ɛ0,5
ɡ ɣ ã d e0 v u0,7
ɡ ɣ ã d e0 v w a0,8
ɡ ɣ ã d e0 j ɔ0 l,8
ɡ ɣ ã d e0 j ɔ0,7
ɡ ɣ ã d e0 j e0,7
ɡ ɣ ã d e0 j e0 l,8
ɡ ɣ ã d e0 j e0 w,8
ɡ ɣ ã d e0 j e0 m,8
ɡ ɣ ã d e0 j o0 l,8
ɡ ɣ ã d e0 j o0,7
