word,len
ʃ a0 v a0 d,5
ʃ a0 v a0 n d,6
ʃ a0 v a0 n d j,7
ʃ a0 v a0 m,5
ʃ a0 v a0 s t,6
ʃ a0 v a0 s,5
ʃ a0 v a0,4
ʃ a0 v e0 m,5
ʃ a0 v e0 d,5
ʃ a0 v e0,4
ʃ a0 v h a0 r,6
ʃ a0 v k a0 t,6
ʃ a0 v k e0 ʔ,6
ʃ a0 v k i0,5
ʃ a0 v k ɔ0 t,6
ʃ a0 v i0,4
ʃ a0 v i0 ʃ t,6
ʃ a0 v i0 ʃ,5
ʃ a0 v i0 n,5
ʃ a0 v i0 d,5
ʃ a0 v q u0,5
ʃ a0 v q i0,5
ʃ a0 v q e0 ʔ,6
ʃ a0 v χ i0 n,6
ʃ a0 v χ i0,5
ʃ a0 v χ a0 r,6
ʃ a0 h r i0,5
ʃ a0 h r i0 r,6
ʃ a0 h r i0 k,6
ʃ a0 h r u0,5
ʃ a0 h r u0 m,6
ʃ a0 h r r ɔ0,6
ʃ a0 h r a0 k s,7
ʃ a0 h r a0 k,6
ʃ a0 h r a0,5
ʃ a0 h r e0,5
ʃ a0 h r e0 s t,7
ʃ a0 h r h ɔ0,6
ʃ a0 h r h ɔ0 l,7
ʃ a0 h r v a0 r,7
ʃ a0 h r v a0 n d,8
ʃ a0 h r v a0 n d j,9
ʃ a0 h r v a0 q t,8
ʃ a0 h r v a0 t,7
ʃ a0 h r v a0 k t,8
ʃ a0 h r ɔ0,5
ʃ a0 h d a0 t,6
ʃ a0 h d u0 d,6
ʃ a0 h d i0,5
ʃ a0 h d i0 d,6
ʃ a0 k l i0,5
ʃ a0 k l i0 d,6
ʃ a0 k l i0 f,6
ʃ a0 k l u0,5
ʃ a0 k l u0 χ t,7
ʃ a0 k l e0,5
ʃ a0 k a0 t,5
ʃ a0 k a0 r d,6
ʃ a0 k a0 r,5
ʃ a0 k a0 m,5
ʃ a0 k a0 l,5
ʃ a0 k k i0,5
ʃ a0 k k ɔ0 ʃ,6
ʃ a0 k k e0,5
ʃ a0 k k u0,5
ʃ a0 χ s i0,5
ʃ a0 χ s i0 l,6
ʃ a0 χ s i0 s,6
ʃ a0 χ s i0 n,6
ʃ a0 χ s u0 b,6
ʃ a0 χ s u0 s,6
ʃ a0 χ s u0,5
ʃ a0 χ s a0 n,6
ʃ a0 χ s a0 n t,7
ʃ a0 χ s e0,5
ʃ a0 χ s e0 s t,7
ʃ a0 χ s χ ɔ0,6
ʃ a0 χ s r ɔ0,6
ʃ a0 χ s r ɔ0 r,7
ʃ a0 χ s ɔ0 n d,7
ʃ a0 χ s ɔ0 n,6
ʃ a0 χ r i0,5
ʃ a0 χ r i0 b,6
ʃ a0 χ r i0 r,6
ʃ a0 χ r i0 m,6
ʃ a0 χ r i0 k,6
ʃ a0 χ r u0 m,6
ʃ a0 χ r u0,5
ʃ a0 χ r χ ɔ0 s t,8
ʃ a0 χ r χ ɔ0 s,7
ʃ a0 χ r χ ɔ0,6
ʃ a0 χ r χ ɔ0 l,7
ʃ a0 χ r r ɔ0,6
ʃ a0 χ r a0,5
ʃ a0 χ r e0,5
ʃ a0 χ r ɔ0,5
ʃ a0 χ r v a0 r,7
ʃ a0 χ r v a0 n d,8
ʃ a0 χ r v a0 n d j,9
ʃ a0 χ r v a0 q t,8
ʃ a0 χ r v a0 t,7
ʃ a0 χ r v a0 k t,8
ʃ a0 χ d u0 d,6
ʃ a0 χ d a0 t,6
ʃ a0 χ d i0,5
ʃ a0 χ d i0 d,6
ʃ a0 b i0,4
ʃ a0 b i0 r,5
ʃ a0 b i0 l,5
ʃ a0 b i0 b,5
ʃ a0 b i0 n,5
ʃ a0 b u0 d,5
ʃ a0 b u0 l,5
ʃ a0 b u0,4
ʃ a0 b u0 k,5
ʃ a0 b u0 n,5
ʃ a0 b n a0 m,6
ʃ a0 b n i0,5
ʃ a0 b e0,4
ʃ a0 b e0 χ,5
ʃ a0 b r i0 k,6
ʃ a0 b r i0,5
ʃ a0 b r ɔ0,5
ʃ a0 b r e0 z,6
ʃ a0 b r u0,5
ʃ a0 b h ɔ0,5
ʃ a0 b χ a0 n ɡ,7
ʃ a0 b χ a0 n ɡ j,8
ʃ a0 b χ a0 n d,7
ʃ a0 b χ a0 n d j,8
ʃ a0 b χ a0 n,6
ʃ a0 b χ a0,5
ʃ a0 b χ ɔ0,5
ʃ a0 r k i0,5
ʃ a0 r k i0 b,6
ʃ a0 r k i0 ʃ,6
ʃ a0 r k a0 z,6
ʃ a0 r k a0 z j,7
ʃ a0 r k a0 ʃ,6
ʃ a0 r k ɔ0 r,6
ʃ a0 r k ɔ0 r j,7
ʃ a0 r k ɔ0 m,6
ʃ a0 r k r ɔ0 r,7
ʃ a0 r k r ɔ0,6
ʃ a0 r k e0,5
ʃ a0 r k u0 b,6
ʃ a0 r k u0,5
ʃ a0 r q i0,5
ʃ a0 r q r ɔ0,6
ʃ a0 r q u0,5
ʃ a0 r q t a0 ʃ,7
ʃ a0 r q t a0 r,7
ʃ a0 r q e0,5
ʃ a0 r i0,4
ʃ a0 r i0 b,5
ʃ a0 r i0 f,5
ʃ a0 r i0 n,5
ʃ a0 r i0 m,5
ʃ a0 r i0 q,5
ʃ a0 r i0 k,5
ʃ a0 r i0 r,5
ʃ a0 r i0 d,5
ʃ a0 r i0 z,5
ʃ a0 r h a0 n ɡ,7
ʃ a0 r h a0 n ɡ j,8
ʃ a0 r h a0 m,6
ʃ a0 r h a0 d,6
ʃ a0 r h i0,5
ʃ a0 r h u0 m,6
ʃ a0 r h u0,5
ʃ a0 r h e0 z,6
ʃ a0 r h ɔ0,5
ʃ a0 r h ɔ0 l,6
ʃ a0 r χ e0,5
ʃ a0 r χ e0 z,6
ʃ a0 r χ i0,5
ʃ a0 r χ i0 v,6
ʃ a0 r χ a0 n ɡ,7
ʃ a0 r χ a0 n ɡ j,8
ʃ a0 r χ a0 n d,7
ʃ a0 r χ a0 n d j,8
ʃ a0 r χ a0 n,6
ʃ a0 r χ a0 m,6
ʃ a0 r χ ɔ0 s t,7
ʃ a0 r χ ɔ0 s,6
ʃ a0 r χ ɔ0,5
ʃ a0 r χ ɔ0 l,6
ʃ a0 r χ u0 r,6
ʃ a0 r χ u0 r d,7
ʃ a0 r χ u0,5
ʃ a0 r χ u0 ʃ,6
ʃ a0 r χ r ɔ0,6
ʃ a0 r χ ɵ0 r d,7
ʃ a0 r χ b ɔ0 r,7
ʃ a0 r χ b ɔ0 l,7
ʃ a0 r χ χ ɔ0,6
ʃ a0 r χ χ ɔ0 m,7
ʃ a0 r χ h ɔ0,6
ʃ a0 r t i0,5
ʃ a0 r t i0 b,6
ʃ a0 r t i0 ʃ,6
ʃ a0 r t a0,5
ʃ a0 r t a0 r,6
ʃ a0 r t e0,5
ʃ a0 r t ɔ0 f t,7
ʃ a0 r t ɔ0 v,6
ʃ a0 r t u0 ʃ t,7
ʃ a0 r t u0 ʃ t j,8
ʃ a0 r a0 b,5
ʃ a0 r a0 b j,6
ʃ a0 r a0 f,5
ʃ a0 r a0 f t,6
ʃ a0 r a0 ʃ,5
ʃ a0 r a0 m,5
ʃ a0 r a0 r,5
ʃ a0 r a0 χ,5
ʃ a0 r a0 χ t,6
ʃ a0 r a0 χ t j,7
ʃ a0 r a0 d,5
ʃ a0 r a0 k s,6
ʃ a0 r a0 k,5
ʃ a0 r a0 n d,6
ʃ a0 r a0 n d j,7
ʃ a0 r a0 n ɡ,6
ʃ a0 r a0 n ɡ j,7
ʃ a0 r a0 n,5
ʃ a0 r a0 z,5
ʃ a0 r a0 v,5
ʃ a0 r a0 v j,6
ʃ a0 r a0 t,5
ʃ a0 r a0 q,5
ʃ a0 r ɔ0,4
ʃ a0 r ɔ0 r,5
ʃ a0 r ɔ0 z,5
ʃ a0 r ɔ0 b,5
ʃ a0 r ɔ0 n,5
ʃ a0 r ɔ0 m,5
ʃ a0 r ɔ0 s,5
ʃ a0 r ɔ0 d,5
ʃ a0 r ɔ0 ɡ,5
ʃ a0 r ɔ0 χ,5
ʃ a0 r ɔ0 χ j,6
ʃ a0 r ɔ0 q,5
ʃ a0 r m i0,5
ʃ a0 r m i0 m,6
ʃ a0 r m ɔ0 n,6
ʃ a0 r m ɔ0 n d,7
ʃ a0 r m ɔ0,5
ʃ a0 r m u0,5
ʃ a0 r m u0 d,6
ʃ a0 r m u0 z,6
ʃ a0 r m a0 t,6
ʃ a0 r m a0,5
ʃ a0 r m a0 r z,7
ʃ a0 r m a0 r,6
ʃ a0 r r u0 χ,6
ʃ a0 r r u0 χ t,7
ʃ a0 r r u0,5
ʃ a0 r r a0,5
ʃ a0 r r a0 s,6
ʃ a0 r r a0 s j,7
ʃ a0 r r i0,5
ʃ a0 r r i0 n,6
ʃ a0 r r ɔ0,5
ʃ a0 r ʔ a0 k s,7
ʃ a0 r ʔ i0,5
ʃ a0 j t ɔ0 n,6
ʃ a0 j t i0,5
ʃ a0 j t r ɔ0 f,7
ʃ a0 j t r ɔ0,6
ʃ a0 j t r ɔ0 n,7
ʃ a0 j χ ɔ0,5
ʃ a0 j χ ɔ0 n,6
ʃ a0 j χ ɔ0 n j,7
ʃ a0 j χ i0,5
ʃ a0 j χ a0 s,6
ʃ a0 n b a0 ʔ,6
ʃ a0 n b a0,5
ʃ a0 n b e0,5
ʃ a0 d i0 d,5
ʃ a0 d i0 n,5
ʃ a0 d i0 m,5
ʃ a0 d i0,4
ʃ a0 d i0 b,5
ʃ a0 d i0 s,5
ʃ a0 d i0 f,5
ʃ a0 m s u0 d,6
ʃ a0 m s i0,5
ʃ a0 m s i0 l,6
ʃ a0 m ʔ i0,5
ʃ a0 m ʔ b a0 s,7
ʃ a0 m ʔ b a0 s t,8
ʃ a0 m ʔ b a0 d,7
ʃ a0 m ʃ e0 d,6
ʃ a0 m ʃ e0 r,6
ʃ a0 f f ɔ0 f,6
ʃ a0 f f i0,5
ʃ a0 f k ɔ0 r,6
ʃ a0 f k ɔ0 r j,7
ʃ a0 f k a0 t,6
ʃ a0 f k a0 n,6
ʃ a0 f k a0 n d,7
ʃ a0 f k a0 n d j,8
ʃ a0 ʔ n e0,5
ʃ a0 ʔ n i0,5
ʃ a0 ʔ n i0 s t,7
ʃ a0 ʔ n ɔ0,5
ʃ a0 ʔ n ɔ0 s t,7
ʃ a0 ʔ n u0,5
ʃ a0 ʔ n a0 t,6
ʃ a0 ʔ n a0,5
ʃ a0 ʃ u0 d,5
ʃ a0 ʃ u0,4
ʃ a0 ʃ u0 m,5
ʃ a0 s t i0,5
ʃ a0 s t a0 n d,7
ʃ a0 s t a0 n d j,8
ʃ a0 s t a0 n,6
ʃ a0 s t a0,5
ʃ a0 s t a0 m,6
ʃ a0 s t a0 ʃ,6
ʃ a0 s t a0 t,6
ʃ a0 s t u0,5
ʃ a0 s t u0 r,6
ʃ a0 s t e0 m,6
ʃ a0 s t e0 d,6
ʃ a0 s t e0,5
ʃ a0 s t r a0 χ,7
ʃ a0 s t r a0 χ t,8
ʃ a0 s t r a0 χ t j,9
ʃ a0 s t r a0 s,7
ʃ a0 s t r a0 s j,8
ʃ a0 s t r a0 h,7
ʃ a0 s t r a0,6
ʃ a0 s t ɡ i0 r,7
ʃ a0 s t ɡ ɔ0 χ,7
ʃ a0 s t ɔ0,5
ʃ a0 s t k ɔ0 r,7
ʃ a0 s t k ɔ0 r j,8
ʃ ɔ0 j a0 d,5
ʃ ɔ0 j a0 b r,6
ʃ ɔ0 j a0,4
ʃ ɔ0 j a0 n d,6
ʃ ɔ0 j a0 ʃ,5
ʃ ɔ0 j a0 t,5
ʃ ɔ0 j a0 m,5
ʃ ɔ0 j ɔ0,4
ʃ ɔ0 j ɔ0 n,5
ʃ ɔ0 i0 r,4
ʃ ɔ0 d i0,4
ʃ ɔ0 d i0 r,5
ʃ ɔ0 d i0 n,5
ʃ ɔ0 d i0 k,5
ʃ ɔ0 d i0 l,5
ʃ ɔ0 d i0 q,5
ʃ ɔ0 d b ɔ0 ʃ,6
ʃ ɔ0 d b u0 d,6
ʃ ɔ0 d u0,4
ʃ ɔ0 d m ɔ0 n,6
ʃ ɔ0 d m ɔ0 n j,7
ʃ ɔ0 d ɔ0 r,5
ʃ ɔ0 d ɔ0,4
ʃ ɔ0 d ɔ0 n,5
ʃ ɔ0 d ɔ0 b,5
ʃ ɔ0 d a0,4
ʃ ɔ0 d a0 r,5
ʃ ɔ0 d a0 r j,6
ʃ ɔ0 d a0 n d,6
ʃ ɔ0 d a0 n,5
ʃ ɔ0 d a0 m,5
ʃ ɔ0 d a0 t,5
ʃ ɔ0 d a0 s t,6
ʃ ɔ0 d a0 ʃ,5
ʃ ɔ0 d a0 χ,5
ʃ ɔ0 χ i0,4
ʃ ɔ0 χ i0 r,5
ʃ ɔ0 χ i0 l,5
ʃ ɔ0 χ i0 l j,6
ʃ ɔ0 χ i0 ʃ,5
ʃ ɔ0 χ i0 b,5
ʃ ɔ0 χ i0 d,5
ʃ ɔ0 χ u0,4
ʃ ɔ0 χ u0 n,5
ʃ ɔ0 χ u0 ʃ,5
ʃ ɔ0 χ ɔ0,4
ʃ ɔ0 χ ɔ0 n,5
ʃ ɔ0 χ ɔ0 s t,6
ʃ ɔ0 m i0 l,5
ʃ ɔ0 m i0,4
